18:20:52.06316  +03:22:37.7994 | *  74 Oph, HD 168656, HIP  89918, SAO 123377, GSC 00436-03545, TYC  436-3545-1, PPM 165644, SAO 123377, *  74 Oph
18:38:31.2  +05:29:24 | IC 4756, IC 4756
18:45:28.36421  +05:30:00.4441 | HD 173495, HIP  92027, SAO 123886, PPM 166515, SAO 123886, CCDM J18455+0530ABC
18:56:14.63687  +04:12:07.6269 | *  63 Ser B, * tet02 Ser, HD 175639, HIP  92951, SAO 124070, TYC  457-688-1, PPM 166833, SAO 124070, * tet02 Ser
18:56:13.18150  +04:12:12.9124 | * tet01 Ser, *  63 Ser A, HD 175638, HIP  92946, SAO 124068, TYC  457-687-1, PPM 166832, SAO 124068, * tet01 Ser
19:16:31.03127  +04:50:05.2620 | *  22 Aql, HD 180482, HIP  94727, SAO 124455, GSC 00472-03465, TYC  472-3465-1, PPM 167527, SAO 124455, *  22 Aql
19:25:29.90139  +03:06:53.2061 | * del Aql, *  30 Aql, HD 182640, HIP  95501, SAO 124603, TYC  469-6227-1, PPM 167816, SAO 124603, * del Aql
19:28:20.79903  +02:55:48.1202 | HD 183227, HIP  95732, SAO 124661, GSC 00469-06228, TYC  469-6228-1, PPM 167915, SAO 124661, HR  7397
19:23:05.30  +04:57:19.1 | V* V1494 Aql
15:15:11.35199  +04:56:21.7099 | *   3 Ser, HD 135482, HIP  74649, SAO 120916, GSC 00344-01146, TYC  344-1146-1, PPM 161390, SAO 120916, *   3 Ser
15:44:16.07431  +06:25:32.2633 | * alf Ser, *  24 Ser, NAME UNUKALHAI, HD 140573, HIP  77070, SAO 121157, GSC 00363-01135, TYC  363-1135-1, PPM 161854, SAO 121157, * alf Ser
15:45:23.48332  +05:26:50.3292 | HD 140775, HIP  77163, SAO 121170, GSC 00360-01225, TYC  360-1225-1, PPM 161874, SAO 121170, HR  5859
16:09:11.21455  +06:22:43.3021 | HD 145148, HIP  79137, SAO 121392, GSC 00379-01509, TYC  379-1509-1, PPM 162281, SAO 121392, HD 145148
16:24:10.82916  +06:56:53.5604 | * o Her, *  21 Her, HD 147869, HIP  80351, SAO 121568, GSC 00381-01598, TYC  381-1598-1, PPM 162584, SAO 121568, * o Her
16:32:35.68567  +05:31:16.3897 | * n Her, *  28 Her, HD 149121, HIP  81007, SAO 121676, GSC 00390-02239, TYC  390-2239-1, PPM 162766, SAO 121676, * n Her
16:50:19.38121  +07:14:51.6515 | * k Her, *  47 Her, HD 151956, HIP  82402, SAO 121895, GSC 00396-02346, TYC  396-2346-1, PPM 163177, SAO 121895, * k Her
17:41:32.32319  +06:18:47.3683 | HD 160781, HIP  86575, SAO 122646, GSC 00427-01712, TYC  427-1712-1, PPM 164427, SAO 122646, HR  6590
17:46:18  +05:43.0 | IC 4665, IC 4665
17:53:14.18548  +06:06:05.1171 | HD 162917, HIP  87558, SAO 122880, GSC 00429-01951, TYC  429-1951-1, PPM 164771, SAO 122880, HR  6670
18:19:09.53675  +07:15:35.1569 | HD 168387, HIP  89772, SAO 123353, GSC 00444-03106, TYC  444-3106-1, PPM 165600, SAO 123353, HD 168387
18:19:10.6  +07:15:41 | ADS 11254 AB
18:25:38.79902  +08:01:55.2324 | HD 169690, HD 169689, HIP  90313, SAO 123462, GSC 01023-02454, TYC 1023-2454-1, PPM 165790, SAO 123462, HD 169689
18:27:58.77322  +06:11:38.7771 | NGC  6633   102, HD 170200, HIP  90497, SAO 123516, GSC 00445-02136, TYC  445-2136-1, PPM 165881, SAO 123516, HD 170200
18:27:31.2  +06:34:12 | NGC  6633, NGC  6633
18:36:39.07470  +06:40:18.4966 | HD 171834, HIP  91237, SAO 123693, GSC 00458-01851, TYC  458-1851-1, PPM 166175, SAO 123693, HD 171834
18:55:27.44694  +06:36:55.0755 | HD 175515, HIP  92872, SAO 124050, GSC 00461-00769, TYC  461-769-1, PPM 166810, SAO 124050, HR  7135
19:08:59.91138  +06:04:23.5545 | *  19 Aql, HD 178596, HIP  94068, SAO 124318, GSC 00475-01667, TYC  475-1667-1, PPM 167256, SAO 124318, *  19 Aql
19:26:34.46  +07:36:13.8 | V* V368 Aql
19:34:05.35353  +07:22:44.1796 | *  38 Aql, * mu. Aql, HD 184406, HIP  96229, SAO 124799, GSC 00490-05566, TYC  490-5566-1, PPM 168141, SAO 124799, * mu. Aql
19:39:11.64246  +05:23:51.9797 | * sig Aql, *  44 Aql, HD 185507, HIP  96665, SAO 124903, GSC 00487-03422, TYC  487-3422-1, PPM 168338, SAO 124903, * sig Aql
19:55:18.79256  +06:24:24.3425 | *  60 Aql, * bet Aql, NAME ALSHAIN, HD 188512, HIP  98036, SAO 125235, TYC  493-3355-1, PPM 168947, SAO 125235, * bet Aql
20:23:10.69331  +05:20:34.7381 | HD 194013, HIP 100541, SAO 125747, GSC 00505-02355, TYC  505-2355-1, PPM 169926, SAO 125747, HR  7794
20:47:48.33256  +06:00:29.5472 | *  13 Del, HD 198069, HIP 102633, SAO 126222, GSC 00524-02807, PPM 170728, SAO 126222, *  13 Del
20:59:04.482  +04:17:36.62 | * eps Equ A, HD 199766A, TYC  521-2814-1, * eps Equ A
20:59:04.47539  +04:17:36.5211 | * eps Equ, *   1 Equ, HD 199766, HIP 103569, SAO 126428, PPM 171073, SAO 126428, * eps Equ
15:46:26.61421  +07:21:11.0449 | * lam Ser, *  27 Ser, HD 141004, HIP  77257, SAO 121186, TYC  364-1224-1, PPM 161899, SAO 121186, * lam Ser
16:07:37.53919  +09:53:30.2655 | *  45 Ser, HD 144874, HIP  79007, SAO 101939, GSC 00949-01437, TYC  949-1437-1, PPM 162259, SAO 101939, *  45 Ser
16:08:28.07630  +08:32:03.5017 | *  47 Ser, HD 145002, HIP  79072, SAO 121383, GSC 00945-01487, TYC  945-1487-1, PPM 162272, SAO 121383, *  47 Ser
16:45:49.89190  +08:34:57.3996 | * i Her, *  43 Her, HD 151217, HIP  82073, SAO 121843, GSC 00962-02225, TYC  962-2225-1, PPM 163086, SAO 121843, * i Her
16:54:00.47151  +10:09:55.2982 | * iot Oph, *  25 Oph, HD 152614, HIP  82673, SAO 102458, TYC  979-2199-1, PPM 132794, SAO 102458, * iot Oph
16:57:40.09785  +09:22:30.1126 | * kap Oph, *  27 Oph, HD 153210, HIP  83000, SAO 121962, TYC  979-2198-1, PPM 163313, SAO 121962, * kap Oph
17:12:27.80879  +10:35:06.5960 | *  37 Oph, HD 155644, HIP  84177, SAO 102646, GSC 00981-02008, TYC  981-2008-1, PPM 133114, SAO 102646, *  37 Oph
17:18:36.99052  +10:51:52.1139 | * e Oph, HD 156681, HIP  84671, SAO 102725, GSC 00982-02322, TYC  982-2322-1, PPM 133229, SAO 102725, * e Oph
17:23:57.61659  +08:51:09.2542 | HD 157617, HIP  85139, SAO 122346, GSC 00991-01902, TYC  991-1902-1, PPM 163928, SAO 122346, HR  6476
17:34:36.3  +09:34:52 | ADS 10635 AB
17:34:36.69409  +09:35:12.1201 | * f Oph, *  53 Oph, HD 159480, HIP  85998, SAO 122526, GSC 00996-00317, TYC  996-317-1, PPM 164231, SAO 122526, * f Oph
18:07:20.98393  +09:33:49.8501 | *  72 Oph, HD 165777, HIP  88771, SAO 123142, GSC 01012-01661, TYC 1012-1661-1, PPM 165207, SAO 123142, *  72 Oph
18:07:18.35921  +08:44:01.9156 | *  71 Oph, HD 165760, HIP  88765, SAO 123140, GSC 01008-01945, TYC 1008-1945-1, PPM 165205, SAO 123140, *  71 Oph
18:36:27.83243  +09:07:20.9610 | HD 171802, HIP  91217, SAO 123690, TYC 1024-3216-1, PPM 166169, SAO 123690, HR  6985
19:50:46.99855  +08:52:05.9563 | * alf Aql, *  53 Aql, NAME ALTAIR, HD 187642, HIP  97649, SAO 125122, GSC 01058-03399, TYC 1058-3399-1, PPM 168779, SAO 125122, * alf Aql
19:45:39.94763  +07:36:47.3717 | * ups Aql, *  49 Aql, HD 186689, HIP  97229, SAO 125032, GSC 01057-02440, TYC 1057-2440-1, PPM 168596, SAO 125032, * ups Aql
19:54:14.88184  +08:27:41.2299 | * ksi Aql, *  59 Aql, HD 188310, HIP  97938, SAO 125210, GSC 01058-03400, TYC 1058-3400-1, PPM 168913, SAO 125210, * ksi Aql
20:00:58.97648  +08:33:27.8541 | HD 189695, HIP  98526, SAO 125355, GSC 01071-02792, TYC 1071-2792-1, PPM 169156, SAO 125355, HR  7648
20:04:08.31550  +07:16:40.6683 | * tau Aql, *  63 Aql, HD 190327, HIP  98823, SAO 125403, GSC 00506-02497, TYC  506-2497-1, PPM 169262, SAO 125403, * tau Aql
15:34:48.14  +10:32:20.7 | * del Ser A, *  13 Ser A, HD 138918, SAO 101624, SAO 101624, V* del Ser
15:34:48.142  +10:32:19.04 | *  13 Ser B, * del Ser B, HD 138917, SAO 101623, PPM 131518, SAO 101623, * del Ser B
15:34:48.14762  +10:32:19.9248 | * del Ser, *  13 Ser, HD 138917J, HIP  76276, * del Ser
15:36:29.57967  +10:00:36.6338 | *  16 Ser, HD 139195, HIP  76425, SAO 101640, GSC 00933-01240, TYC  933-1240-1, PPM 131545, SAO 101640, *  16 Ser
16:32:36.29190  +11:29:16.9479 | * h Her, *  29 Her, HD 149161, HIP  81008, SAO 102234, TYC  968-1712-1, PPM 132428, SAO 102234, * h Her
16:49:34.65738  +13:15:40.1014 | HD 151862, HIP  82350, SAO 102410, TYC  974-1774-1, PPM 132706, SAO 102410, HR  6246
17:03:39.30196  +13:36:19.2451 | HD 154228, HIP  83478, SAO 102564, GSC 00988-01952, TYC  988-1952-1, PPM 132960, SAO 102564, HR  6341
17:05:22.69021  +12:44:26.9696 | *  60 Her, HD 154494, HIP  83613, SAO 102584, GSC 00984-02436, TYC  984-2436-1, PPM 132989, SAO 102584, *  60 Her
17:34:56.06945  +12:33:36.1346 | * alf Oph, *  55 Oph, * alf Oph A, NAME RASALHAGUE, HD 159561, HIP  86032, SAO 102932, TYC 1000-2508-1, PPM 133563, SAO 102932, * alf Oph
18:22:35.31853  +12:01:46.8522 | HD 169111, HIP  90052, SAO 103648, GSC 01018-02150, TYC 1018-2150-1, PPM 134626, SAO 103648, HR  6883
18:46:31.56  +12:14:00.7 | NOVA Her 1991
19:06:58.60289  +11:04:16.4173 | *  18 Aql, HD 178125, HIP  93867, SAO 104488, GSC 01044-01453, TYC 1044-1453-1, PPM 135805, SAO 104488, *  18 Aql
19:17:48.99903  +11:35:43.5291 | *  25 Aql, * ome01 Aql, HD 180868, HIP  94834, SAO 104691, GSC 01050-00593, TYC 1050-593-1, PPM 136078, SAO 104691, * ome01 Aql
19:19:39.34859  +12:22:28.8521 | *  28 Aql, HD 181333, HIP  94982, SAO 104722, GSC 01050-00675, TYC 1050-675-1, PPM 136121, SAO 104722, *  28 Aql
19:26:24.13495  +13:01:25.6819 | HD 182900, HIP  95572, SAO 104832, GSC 01063-00144, TYC 1063-144-1, PPM 136286, SAO 104832, HR  7389
19:24:58.20027  +11:56:39.8862 | * b Aql, *  31 Aql, HD 182572, HIP  95447, SAO 104807, TYC 1063-519-1, PPM 136256, SAO 104807, * b Aql
19:36:52.45249  +11:16:23.5331 | HD 185018, HIP  96481, SAO 105045, GSC 01064-05375, TYC 1064-5375-1, PPM 136605, SAO 105045, HR  7456
19:42:34.00828  +11:49:35.7023 | * chi Aql, *  47 Aql, HD 186203, HD 186204, HIP  96957, SAO 105168, GSC 01065-03144, TYC 1065-3144-1, PPM 136831, SAO 105168, * chi Aql
19:48:42.136  +11:48:57.05 | *  52 Aql, * pi. Aql, HD 187259, SAO 105282, PPM 137018, SAO 105282, * pi. Aql
19:52:03.64  +11:37:44.9 | IDS 19473+1123 AB
19:51:01.64400  +10:24:56.5992 | * omi Aql, *  54 Aql, * O Aql, HD 187691, HIP  97675, SAO 105338, TYC 1062-2701-1, PPM 137097, SAO 105338, * omi Aql
19:48:42.05765  +11:48:57.2177 | HD 187259J, HIP  97473, CCDM J19487+1149AB
19:46:15.58029  +10:36:47.7408 | * gam Aql, *  50 Aql, NAME TARAZED, HD 186791, HIP  97278, SAO 105223, GSC 01061-02577, TYC 1061-2577-1, PPM 136931, SAO 105223, * gam Aql
19:56:14.25182  +11:25:25.3942 | * phi Aql, *  61 Aql, HD 188728, HIP  98103, SAO 105438, GSC 01079-03514, TYC 1079-3514-1, PPM 137250, SAO 105438, * phi Aql
20:39:07.78430  +10:05:10.3383 | * kap Del, *   7 Del, HD 196755, HIP 101916, SAO 126059, TYC 1092-1776-1, PPM 138772, SAO 126059, * kap Del
20:39:07.59  +10:05:10.1 | ADS 14101 AB
15:41:47.41465  +12:50:51.1057 | * chi Ser, *  20 Ser, HD 140160, HIP  76866, SAO 101683, GSC 00937-01118, TYC  937-1118-1, PPM 131611, SAO 101683, * chi Ser
15:47:17.31882  +14:06:55.2617 | * ups Ser, *  31 Ser, HD 141187, HIP  77336, SAO 101739, GSC 00942-01184, TYC  942-1184-1, PPM 131702, SAO 101739, * ups Ser
15:48:13.30535  +13:47:20.6981 | HD 141353, HIP  77412, SAO 101744, GSC 00942-01185, TYC  942-1185-1, PPM 131714, SAO 101744, HR  5874
15:57:14.57093  +14:24:52.1359 | * phi Ser, HD 142980, HIP  78132, SAO 101834, GSC 00955-01149, TYC  955-1149-1, PPM 131839, SAO 101834, * phi Ser
16:25:24.95425  +14:01:59.7711 | * ome Her, *  24 Her, HD 148112, HIP  80463, SAO 102153, GSC 00971-01433, TYC  971-1433-1, PPM 132309, SAO 102153, * ome Her
16:45:22.51901  +15:44:43.0347 | HD 151203, HIP  82028, SAO 102365, GSC 01520-01495, TYC 1520-1495-1, PPM 132638, SAO 102365, HR  6227
17:03:07.87145  +14:05:31.0089 | HD 154143, HIP  83430, SAO 102553, GSC 00988-01951, TYC  988-1951-1, PPM 132946, SAO 102553, HR  6337
17:14:39.22  +14:23:24.0 | *  64 Her B, * alf Her B, * alf02 Her, HD 156015, SAO 102681, SAO 102681, * alf02 Her
17:14:38.879  +14:23:25.01 | * alf Her A, * alf01 Her, *  64 Her A, HD 156014, SAO 102680, SAO 102680, V* alf Her
17:14:38.85818  +14:23:25.2262 | * alf Her, NAME RASALGETHI, HD 156014J, HIP  84345, * alf Her
17:24:31.53714  +16:18:03.6210 | HD 157740, HIP  85185, SAO 102805, GSC 01537-02875, TYC 1537-2875-1, PPM 133351, SAO 102805, HR  6481
17:33:39.38864  +16:19:03.1803 | HD 159353, HIP  85930, SAO 102917, GSC 01538-00430, TYC 1538-430-1, PPM 133537, SAO 102917, HR  6542
17:41:58.63355  +15:57:08.7606 | HD 160910, HIP  86623, SAO 103033, GSC 01551-02120, TYC 1551-2120-1, PPM 133718, SAO 103033, HR  6594
18:00:03.41606  +16:45:03.3099 | *  93 Her, HD 164349, HIP  88128, SAO 103285, GSC 01554-02021, TYC 1554-2021-1, PPM 134105, SAO 103285, *  93 Her
18:59:37.35872  +15:04:05.8871 | * eps Aql, *  13 Aql, HD 176411, HIP  93244, SAO 104318, GSC 01585-02531, TYC 1585-2531-1, PPM 135586, SAO 104318, * eps Aql
18:58:46.92419  +13:54:23.9354 | *  10 Aql, HD 176232, HIP  93179, SAO 104303, GSC 01051-01778, TYC 1051-1778-1, PPM 135566, SAO 104303, *  10 Aql
19:05:24.60802  +13:51:48.5182 | * zet Aql, *  17 Aql, HD 177724, HIP  93747, SAO 104461, GSC 01052-03027, TYC 1052-3027-1, PPM 135773, SAO 104461, * zet Aql
18:59:05.74018  +13:37:20.0807 | *  11 Aql, HD 176303, HIP  93203, SAO 104308, GSC 01051-02478, TYC 1051-2478-1, PPM 135573, SAO 104308, *  11 Aql
19:15:20.08999  +15:05:01.1456 | HD 180262, HIP  94624, SAO 104655, GSC 01599-03869, TYC 1599-3869-1, PPM 136024, SAO 104655, HD 180262
19:16:26.78744  +14:32:40.6234 | HD 180555, HIP  94720, SAO 104668, TYC 1053-804-1, PPM 136046, SAO 104668, HD 180555
19:29:22.15438  +14:35:45.6717 | HD 183492, HIP  95822, SAO 104896, GSC 01067-00717, TYC 1067-717-1, PPM 136374, SAO 104896, HR  7407
19:41:05.52831  +13:48:56.4502 | HD 185936, HIP  96840, SAO 105132, GSC 01069-03884, TYC 1069-3884-1, PPM 136767, SAO 105132, V* QS Aql
20:20:00.18924  +13:32:53.1241 | HD 193472, HIP 100256, SAO 105974, GSC 01086-02192, TYC 1086-2192-1, PPM 138134, SAO 105974, HR  7774
20:33:57.04099  +13:01:38.1437 | * eta Del, *   3 Del, HD 195943, HIP 101483, SAO 106248, GSC 01096-01682, TYC 1096-1682-1, PPM 138601, SAO 106248, * eta Del
20:33:12.77192  +11:18:11.7412 | * eps Del, *   2 Del, HD 195810, HIP 101421, SAO 106230, GSC 01096-01684, TYC 1096-1684-1, PPM 138578, SAO 106230, * eps Del
20:37:49.11939  +11:22:39.6356 | * iot Del, *   5 Del, HD 196544, HIP 101800, SAO 106322, GSC 01096-01683, TYC 1096-1683-1, PPM 138730, SAO 106322, * iot Del
20:58:25.93397  +10:50:21.4289 | *  18 Del, HD 199665, HIP 103527, SAO 106712, GSC 01107-02709, TYC 1107-2709-1, PPM 139372, SAO 106712, *  18 Del
15:25:47.39750  +15:25:40.9307 | *   9 Ser, * tau01 Ser, HD 137471, HIP  75530, SAO 101545, GSC 01487-01430, TYC 1487-1430-1, PPM 131392, SAO 101545, * tau01 Ser
15:36:29.23920  +16:07:08.6998 | *  18 Ser, * tau05 Ser, HD 139225, HIP  76424, SAO 101642, GSC 01494-01862, TYC 1494-1862-1, PPM 131544, SAO 101642, * tau05 Ser
15:46:11.25435  +15:25:18.5959 | * bet Ser, *  28 Ser, HD 141003, HIP  77233, SAO 101725, GSC 01495-01994, TYC 1495-1994-1, PPM 131676, SAO 101725, * bet Ser
15:56:27.18269  +15:39:41.8206 | * gam Ser, *  41 Ser, HD 142860, HIP  78072, SAO 101826, TYC 1496-2119-1, PPM 131822, SAO 101826, * gam Ser
16:08:04.52481  +17:02:49.1150 | *   7 Her A, * kap Her A, HD 145001, HIP  79043, SAO 101951, GSC 01508-01273, TYC 1508-1273-1, PPM 132011, SAO 101951, * kap Her A
16:55:22.16830  +18:25:59.5714 | *  54 Her, HD 152879, HIP  82802, SAO 102476, GSC 01525-01264, TYC 1525-1264-1, PPM 132820, SAO 102476, *  54 Her
17:20:18.87127  +18:03:25.4872 | HD 157049, HIP  84833, SAO 102757, GSC 01541-02807, TYC 1541-2807-1, PPM 133269, SAO 102757, V* V656 Her
17:25:54.36439  +16:55:03.2804 | HD 157967, HIP  85302, SAO 102819, GSC 01541-02808, TYC 1541-2808-1, PPM 133376, SAO 102819, V* V640 Her
17:33:22.82472  +19:15:24.0362 | HD 159332, HIP  85912, SAO 102912, GSC 01546-00208, TYC 1546-208-1, PPM 133533, SAO 102912, HR  6541
17:47:08.04670  +17:41:49.2493 | HD 161833, HIP  87044, SAO 103106, GSC 01556-01341, TYC 1556-1341-1, PPM 133825, SAO 103106, HR  6627
18:22:49.04004  +17:49:35.8121 | HD 169191, HIP  90067, SAO 103655, GSC 01572-02438, TYC 1572-2438-1, PPM 134633, SAO 103655, HR  6885
18:31:04.44914  +16:55:42.8042 | HD 170878, HIP  90762, SAO 103800, GSC 01573-01530, TYC 1573-1530-1, PPM 134827, SAO 103800, HR  6955
18:35:12.60300  +18:12:12.2800 | HD 171623, HIP  91118, SAO 103879, GSC 01574-02056, TYC 1574-2056-1, PPM 134941, SAO 103879, HR  6977
18:47:01.27397  +18:10:53.4663 | * 111 Her, HD 173880, HIP  92161, SAO 104093, GSC 01587-02067, TYC 1587-2067-1, PPM 135215, SAO 104093, * 111 Her
18:56:06.12127  +18:06:19.4762 | HD 175743, HIP  92937, SAO 104272, GSC 01589-02550, TYC 1589-2550-1, PPM 135498, SAO 104272, HD 175743
18:58:14.74757  +17:21:39.2932 | HD 176155, HIP  93124, SAO 104296, TYC 1589-2551-1, PPM 135550, SAO 104296, V* FF Aql
19:41:02.93907  +17:28:33.7528 | * bet Sge, *   6 Sge, HD 185958, HIP  96837, SAO 105133, GSC 01606-02342, TYC 1606-2342-1, PPM 136766, SAO 105133, * bet Sge
19:37:17.39375  +16:27:46.0899 | * eps Sge, *   4 Sge, HD 185194, HIP  96516, SAO 105061, GSC 01602-01782, TYC 1602-1782-1, PPM 136620, SAO 105061, * eps Sge
19:57:45.44583  +16:47:20.9792 | *  11 Sge, HD 189090, HIP  98234, SAO 105471, GSC 01616-01861, TYC 1616-1861-1, PPM 137305, SAO 105471, *  11 Sge
19:56:01.26396  +16:38:05.2700 | *  10 Sge, HD 188727, HIP  98085, SAO 105436, GSC 01616-00837, TYC 1616-837-1, PPM 137241, SAO 105436, *  10 Sge
20:03:30.01594  +16:01:52.5054 | *  14 Sge, HD 190229, HIP  98754, SAO 105615, GSC 01617-00764, TYC 1617-764-1, PPM 137524, SAO 105615, *  14 Sge
20:14:16.61886  +15:11:51.3923 | * rho Aql, *  67 Aql, HD 192425, HIP  99742, SAO 105878, GSC 01618-02331, TYC 1618-2331-1, PPM 137941, SAO 105878, * rho Aql
20:35:18.53563  +14:40:27.1675 | * zet Del, *   4 Del, HD 196180, HIP 101589, SAO 106274, GSC 01100-01719, TYC 1100-1719-1, PPM 138649, SAO 106274, * zet Del
20:37:32.94130  +14:35:42.3195 | * bet Del, *   6 Del, HD 196524, HIP 101769, SAO 106316, GSC 01100-01720, TYC 1100-1720-1, SAO 106316, * bet Del
20:38:43.98687  +13:18:54.4484 | * tet Del, *   8 Del, HD 196725, HIP 101882, SAO 106342, GSC 01100-01721, TYC 1100-1721-1, PPM 138761, SAO 106342, * tet Del
20:43:27.53338  +15:04:28.4773 | * del Del, *  11 Del, HD 197461, HIP 102281, SAO 106425, GSC 01634-03055, TYC 1634-3055-1, PPM 138900, SAO 106425, * del Del
20:55:36.68941  +13:43:17.5309 | *  17 Del, HD 199253, HIP 103294, SAO 106665, GSC 01102-02546, TYC 1102-2546-1, PPM 139287, SAO 106665, *  17 Del
20:55:38.57202  +12:34:06.8099 | *  16 Del, HD 199254, HIP 103298, SAO 106666, GSC 01098-01201, TYC 1098-1201-1, PPM 139290, SAO 106666, *  16 Del
15:41:54.71311  +18:27:50.5291 | *  22 Ser, * tau07 Ser, HD 140232, HIP  76878, SAO 101686, GSC 01498-01788, TYC 1498-1788-1, PPM 131613, SAO 101686, * tau07 Ser
15:48:44.37676  +18:08:29.6342 | *  35 Ser, * kap Ser, HD 141477, HIP  77450, SAO 101752, GSC 01498-01789, TYC 1498-1789-1, PPM 131722, SAO 101752, * kap Ser
16:01:14.31910  +17:49:06.2105 | * r Her, *   5 Her, HD 143666, HIP  78481, SAO 101879, GSC 01507-01114, TYC 1507-1114-1, PPM 131912, SAO 101879, * r Her
16:15:28.63502  +18:48:29.1149 | *  16 Her, HD 146388, HIP  79666, SAO 102040, GSC 01512-00668, TYC 1512-668-1, PPM 132143, SAO 102040, *  16 Her
16:21:55.21440  +19:09:11.2618 | * gam Her, *  20 Her, HD 147547, HIP  80170, SAO 102107, GSC 01513-01261, TYC 1513-1261-1, PPM 132244, SAO 102107, * gam Her
16:30:33.54885  +20:28:45.0739 | * s Her, HD 148897, HIP  80843, SAO  84416, GSC 01514-01249, TYC 1514-1249-1, PPM 104940, SAO  84416, * s Her
16:54:55.17042  +20:57:30.5626 | HD 152815, HIP  82764, SAO  84687, GSC 01533-01175, TYC 1533-1175-1, PPM 105335, SAO  84687, HR  6287
17:26:49.12801  +20:04:51.5194 | HD 158148, HIP  85385, SAO  85095, GSC 01545-02527, TYC 1545-2527-1, PPM 105917, SAO  85095, HR  6502
17:48:24.76771  +20:33:55.5797 | HD 162076, HIP  87158, SAO  85429, GSC 01560-00514, TYC 1560-514-1, PPM 106371, SAO  85429, HR  6638
17:55:50.81094  +22:27:51.1896 | HD 163547, HIP  87777, SAO  85552, GSC 01565-04419, TYC 1565-4419-1, PPM 106532, SAO  85552, HR  6687
18:01:29.92  +21:35:42.5 | *  95 Her B, HD 164668, SAO  85647, SAO  85647, *  95 Her B
18:01:30.40812  +21:35:44.8084 | HD 164669, HIP  88267, SAO  85648, PPM 106664, SAO  85648, HD 164669
18:06:01.90079  +22:13:07.9593 | *  98 Her, HD 165625, HIP  88657, SAO  85725, GSC 01566-03673, TYC 1566-3673-1, PPM 106771, SAO  85725, *  98 Her
18:02:23.04827  +20:50:01.0727 | *  96 Her, HD 164852, HIP  88331, SAO  85672, GSC 01566-03676, TYC 1566-3676-1, PPM 106693, SAO  85672, *  96 Her
18:08:45.49142  +20:48:52.4079 | * 102 Her, HD 166182, HIP  88886, SAO  85769, GSC 01579-01852, TYC 1579-1852-1, PPM 106829, SAO  85769, * 102 Her
18:08:52.86358  +20:02:42.8376 | * 101 Her, HD 166230, HIP  88899, SAO  85770, GSC 01575-01960, TYC 1575-1960-1, PPM 106831, SAO  85770, * 101 Her
18:20:17.91480  +21:57:40.6656 | * 106 Her, HD 168720, HIP  89861, SAO  85941, GSC 01580-02157, TYC 1580-2157-1, PPM 107091, SAO  85941, * 106 Her
18:23:41.88976  +21:46:11.1066 | * 109 Her, HD 169414, HIP  90139, SAO  86003, TYC 1580-2158-1, PPM 107183, SAO  86003, * 109 Her
18:45:39.72570  +20:32:46.7171 | * 110 Her, HD 173667, HIP  92043, SAO  86406, TYC 1591-1918-1, PPM 107791, SAO  86406, * 110 Her
18:52:16.42802  +21:25:30.5117 | * 112 Her, HD 174933, HIP  92614, SAO  86521, GSC 01596-02751, TYC 1596-2751-1, PPM 107981, SAO  86521, * 112 Her
18:48:53.38616  +19:19:43.3984 | HD 174262, HIP  92312, SAO 104129, GSC 01592-00988, TYC 1592-988-1, PPM 135270, SAO 104129, HR  7086
19:15:17.36135  +21:13:55.6246 | *   1 Sge, HD 180317, HIP  94620, SAO  86987, GSC 01611-02044, TYC 1611-2044-1, PPM 108658, SAO  86987, *   1 Sge
19:25:28.60332  +19:47:54.1214 | *   4 Vul, HD 182762, HIP  95498, SAO 104818, TYC 1608-1202-1, PPM 136264, SAO 104818, *   4 Vul
19:26:13.24574  +20:05:51.8427 | *   5 Vul, HD 182919, HIP  95560, SAO 104831, GSC 01608-01200, TYC 1608-1200-1, PPM 109000, SAO 104831, *   5 Vul
19:26:28.68660  +19:53:29.3775 | HD 182955, HIP  95582, SAO 104839, GSC 01608-01201, TYC 1608-1201-1, PPM 136291, SAO 104839, HD 182955
19:25.4  +20:11 | NAME BROCCHI'S CLUSTER, NAME COATHANGER, NAME AL SUFI'S CLUSTER, NAME BROCCHI'S CLUSTER
19:34:34.89569  +19:46:24.2462 | *   9 Vul, HD 184606, HIP  96275, SAO 104990, GSC 01609-02082, TYC 1609-2082-1, PPM 136528, SAO 104990, *   9 Vul
19:40:05.79186  +18:00:50.0061 | * alf Sge, *   5 Sge, HD 185758, HIP  96757, SAO 105120, GSC 01606-02341, TYC 1606-2341-1, PPM 136737, SAO 105120, * alf Sge
19:47:23.26253  +18:32:03.4401 | * del Sge, *   7 Sge, HD 187076J, HIP  97365, SAO 105259, TYC 1619-3542-1, PPM 136976, SAO 105259, * del Sge
19:47:23.35  +18:32:03.5 | HD 187077, HD 187077
19:48:58.65978  +19:08:31.3516 | * zet Sge, *   8 Sge, HD 187362, HIP  97496, SAO 105298, PPM 137034, SAO 105298, * zet Sge
19:48:58.653  +19:08:31.40 | BD+18  4254A
19:47:23.35  +18:32:03.5 | HD 187076, HD 187076
19:58:45.42863  +19:29:31.7281 | * gam Sge, *  12 Sge, HD 189319, HIP  98337, SAO 105500, GSC 01624-03414, TYC 1624-3414-1, PPM 137344, SAO 105500, * gam Sge
20:03:16.40003  +18:30:03.5761 | HD 190211, HIP  98738, SAO 105608, GSC 01621-00086, TYC 1621-86-1, PPM 137514, SAO 105608, HR  7662
